RHO: 1.0
# Tree: 0 Importance Weight: -17.308764420713107
#Event_Time	 #00	 #01	 #10	 #11	 #*0	 #*1	 #0*	 #1*
	3.3286712329847834	0	1	0	0	0	1	1	0
	3.374537734484483	0	1	0	0	0	0	1	0
	3.656919378131974	0	0	0	0	0	1	2	0
	4.264029721082013	0	0	0	0	0	1	1	0
# Tree: 3 Importance Weight: -17.635608890311026
#Event_Time	 #00	 #01	 #10	 #11	 #*0	 #*1	 #0*	 #1*
	0.0	1	2	1	1	0	0	0	0
	0.033163668420398855	1	1	1	1	0	1	1	0
	0.03822737582797953	1	1	0	1	1	1	1	1
	0.5018069652297861	1	1	0	1	0	1	1	1
	0.5068054792360346	1	1	0	1	0	1	1	0
	0.511420801999275	1	1	0	1	0	0	1	0
	0.5190510943000584	1	2	0	0	0	0	1	0
	0.5537528440111331	1	1	0	0	0	0	1	0
	0.5734378065673127	1	1	0	0	0	0	0	0
	0.7711667394690928	0	1	0	0	1	0	1	0
	1.2833439889510707	1	1	0	0	0	0	0	0
	1.4928868818348477	2	0	0	0	0	0	0	0
	1.663407899583426	1	0	0	0	0	0	0	0
# Tree: 4 Importance Weight: -17.741777254144747
#Event_Time	 #00	 #01	 #10	 #11	 #*0	 #*1	 #0*	 #1*
	0.0	1	2	1	1	0	0	0	0
	0.11618181227803308	1	1	1	1	0	1	1	0
	0.12699397057991502	0	1	1	1	1	1	2	0
	0.3454365568795318	0	0	1	1	1	2	3	0
	0.5018613073820658	0	0	1	1	1	1	3	0
	0.5031653442689445	0	0	1	1	0	1	3	0
	0.5035682675684942	0	0	0	2	0	1	3	0
	0.5098247183675064	0	0	0	2	0	1	2	0
	0.5098558227812603	0	0	0	1	0	1	2	0
	0.510763294030394	0	1	0	1	0	0	1	0
	0.5691264747664658	0	2	0	0	0	0	1	0
	0.5766306176805588	0	1	0	0	0	0	1	0
	1.594651247784332	0	1	0	0	0	0	0	0
# Tree: 5 Importance Weight: -17.805257660147145
#Event_Time	 #00	 #01	 #10	 #11	 #*0	 #*1	 #0*	 #1*
	0.0	1	2	1	1	0	0	0	0
	0.3144054713754013	1	2	1	0	0	1	0	1
	0.48554869838920595	0	2	1	0	1	1	1	1
	0.5076527497013156	0	1	1	0	1	1	1	1
	0.5167885526722367	0	1	1	0	0	1	1	1
	0.546986685433818	0	1	1	0	0	1	1	0
	0.5518229140727547	0	1	1	0	0	0	1	0
	0.5592842359492707	0	1	1	0	0	0	0	0
	0.5909450321108989	1	1	0	0	0	0	0	0
	0.7453448920117154	0	2	0	0	0	0	0	0
	1.1702656942782443	0	1	0	0	0	1	1	0
	1.6757175343914623	0	1	0	0	0	1	0	0
	2.0417860418336344	0	0	0	0	0	2	1	0
	2.1716249414223117	0	1	0	0	0	1	0	0
	2.1812746408568784	0	1	0	0	0	0	0	0
# Tree: 6 Importance Weight: -17.971739924320776
#Event_Time	 #00	 #01	 #10	 #11	 #*0	 #*1	 #0*	 #1*
	0.0	1	2	1	1	0	0	0	0
	0.34417462314063124	0	2	1	1	1	0	1	0
	0.5047772154223367	0	2	1	1	1	0	0	0
	0.5075216675519258	0	1	1	1	1	0	0	0
	0.5408708661457592	0	0	1	2	1	0	0	0
	0.5476853709167071	0	0	1	1	1	0	0	0
	0.5555325318579969	0	0	1	1	0	0	0	0
	1.5914501969827008	0	0	0	1	1	0	0	1
	1.9386394533478826	0	0	0	1	1	0	0	0
	2.018681248404653	0	0	1	0	1	0	0	0
	2.3852223574465463	0	0	1	0	0	0	0	0
# Tree: 7 Importance Weight: -19.39597622623009
#Event_Time	 #00	 #01	 #10	 #11	 #*0	 #*1	 #0*	 #1*
	0.0	1	2	1	1	0	0	0	0
	0.5118867998317255	0	2	1	1	1	0	1	0
	0.5249333464509405	0	1	1	1	1	0	1	0
	0.5354440452896536	0	1	1	1	0	0	1	0
	0.5703237267545443	0	1	1	1	0	0	0	0
	0.9932383294791156	0	0	1	1	0	1	1	0
	1.2948919319948795	0	1	1	1	0	0	0	0
	1.6941152343716972	0	0	1	2	0	0	0	0
	1.78990487814506	0	0	1	1	0	1	0	1
	1.8164371465477773	0	0	1	2	0	0	0	0
	1.880530578826923	0	0	1	1	0	0	0	0
	1.8886140095926662	0	0	1	0	0	1	0	1
	2.776928160355744	0	0	1	1	0	0	0	0
	3.037189082351408	0	0	0	2	0	0	0	0
	3.394225560415455	0	0	0	1	0	1	0	1
	3.425969782481273	0	0	0	2	0	0	0	0
	3.854556616356741	0	0	0	1	0	0	0	0
# Tree: 8 Importance Weight: -19.709613830519743
#Event_Time	 #00	 #01	 #10	 #11	 #*0	 #*1	 #0*	 #1*
	0.0	1	2	1	1	0	0	0	0
	0.5136670730296781	1	1	1	1	0	0	0	0
	0.5237786298543228	0	1	1	1	1	0	1	0
	0.5291053122617143	0	1	1	1	0	0	1	0
	0.5381532760930411	0	1	1	1	0	0	0	0
	0.656754906922246	0	0	1	2	0	0	0	0
	0.6774925512424003	0	0	1	1	0	1	0	1
	0.9433198607710875	0	0	1	2	0	0	0	0
	0.9649650418330338	0	0	0	3	0	0	0	0
	1.006801564953388	0	0	0	2	0	1	0	1
	1.1260121799246352	0	0	0	2	0	1	0	0
	1.1485833885984165	0	0	0	2	0	0	0	0
	1.2790898361079843	0	0	0	1	0	0	0	0
# Tree: 9 Importance Weight: -20.588113932615563
#Event_Time	 #00	 #01	 #10	 #11	 #*0	 #*1	 #0*	 #1*
	0.0	1	2	1	1	0	0	0	0
	0.5515599526538206	1	1	1	1	0	0	0	0
	0.5582986248541184	0	1	1	1	1	0	1	0
	0.5638768456517772	0	1	1	0	1	1	1	1
	0.5695281613616697	0	1	1	0	0	1	1	1
	0.7957790574406792	0	1	1	0	0	0	1	1
	0.9543671253973911	0	1	1	0	0	0	0	1
	1.128387674583707	0	1	1	0	0	0	0	0
	1.37796686074535	1	1	0	0	0	0	0	0
	1.4490932609013236	0	1	0	0	1	0	1	0
	1.814835121913015	0	1	0	0	0	1	1	0
	2.0059682466239073	0	1	0	0	0	1	0	0
	3.8423056558865145	0	1	0	0	0	0	0	0
# Time: 0.971 seconds.
